f0,Identifier:remoteCandidateId
f10909,UnaryExpression:bgcolor
f10910,Identifier:toggleAttribute
f10911,LogicalExpression:HTMLCollection
f10912,ArrayExpression:m34
f10913,VariableDeclarator:isDirectory
f10914,FunctionDeclaration:p4
f10915,FunctionExpression:vb
f10916,Property:MediaMetaData
f10917,CallExpression:compositionend
f10918,SwitchCase:gesturechange
f10919,Literal:angle
f10920,UnaryExpression:mediaSource
f10921,ReturnStatement:POST
f10922,ReturnStatement:MEDIA_ERR_DECODE
f10923,NewExpression:wheel
f10924,Property:RTCIceCandidate
f10925,SequenceExpression:embed
f10926,VariableDeclarator:uniformMatrix2x3fv
f10927,ArrayExpression:colno
f10928,BinaryExpression:setStart
f10929,Literal:ScreenOrientation
f10930,CallExpression:verify
f10931,BinaryExpression:byteOffset
f10932,Identifier:SVGAnimationElement
f10933,LogicalExpression:idName
f10934,ReturnStatement:challenge
f10935,Identifier:prevRatio
f10936,Identifier:componentId
f10937,AssignmentExpression:successCallback
f10938,LogicalExpression:paymentMethod
f10939,Literal:credential
f10940,FunctionExpression:requestId
f10941,SwitchCase:integer
f10942,Literal:m21
f10943,CallExpression:persisted
f10944,ArrayExpression:EXT_frag_depth
f10945,MemberExpression:javaEnabled
f10946,NewExpression:appVersion
f10947,BinaryExpression:Report
f10948,ConditionalExpression:WebGL2
f10949,MemberExpression:FileList
f10950,Property:replaceData
f10951,VariableDeclarator:expires
f10952,NewExpression:center
f10953,Identifier:Text
f10954,Property:SVGFEFuncAElement
f10955,NewExpression:init
f10956,VariableDeclarator:weight
f10957,AssignmentExpression:ReadableStream
f10958,SequenceExpression:interval
f10959,MethodDefinition:print
f10960,Identifier:events
f10961,VariableDeclarator:paint
f10962,CallExpression:magnify
f10963,ReturnStatement:columnNumber
f10964,ArrowFunctionExpression:code
f10965,FunctionExpression:shippingType
f10966,CallExpression:crossOrigin
f10967,FunctionDeclaration:UIEvent
f10968,AssignmentExpression:pressure
f10969,FunctionDeclaration:getSubscription
f10970,ConditionalExpression:cancelIdleCallback
f10971,AssignmentExpression:addListener
f10972,IfStatement:height
f10973,ArrayExpression:register
f10974,BinaryExpression:exception
f10975,FunctionDeclaration:nodeName
f10976,SwitchCase:clone
f10977,MemberExpression:loaded
f10978,Property:ontimeout
f10979,BinaryExpression:Node
f10980,Identifier:stencilFunc
f10981,BinaryExpression:m44
f10982,IfStatement:setPosition
f10983,Identifier:when
f10984,Literal:find
f10985,Identifier:getDirectory
f10986,IfStatement:readyState
f10987,Identifier:oncut
f10988,ArrayExpression:strings
f10989,Property:size
f10990,Identifier:reason
f10991,ArrayExpression:cmp
f10992,CallExpression:setLineJoin
f10993,MemberExpression:transferToImageBitmap
f10994,CallExpression:MSFullscreenChange
f10995,Literal:move
f10996,ReturnStatement:Client
f10997,CallExpression:spellcheck
f10998,VariableDeclarator:fill
f10999,UpdateExpression:autoIncrement
f11000,BinaryExpression:rules
f11001,AssignmentExpression:language
f11002,CallExpression:follow
f11003,Identifier:onplaying
f11004,BinaryExpression:ondragover
f11005,MemberExpression:country
f11006,Property:waiting
f11007,MemberExpression:input
f11008,FunctionExpression:removeStream
f11009,MemberExpression:ondischargingtimechange
f11010,MemberExpression:webkitConvertPointFromNodeToPage
f11011,BinaryExpression:actions
f11012,Property:SVGTransformable
f11013,SwitchStatement:push
f11014,CallExpression:onstop
f11015,Property:HTMLShadowElement
f11016,ForInStatement:cache
f11017,Property:unknown
f11018,NewExpression:tel
f11019,MemberExpression:sender
f11020,CallExpression:FederatedCredential
f11021,ReturnStatement:entries
f11022,Literal:colorDepth
f11023,MemberExpression:offsetTop
f11024,FunctionDeclaration:cellIndex
f11025,FunctionDeclaration:slide
f11026,CallExpression:onmousemove
f11027,FunctionDeclaration:CharacterData
f11028,Literal:texParameteri
f11029,CallExpression:maxTouchPoints
f11030,MemberExpression:createConvolver
f11031,UpdateExpression:startOffset
f11032,MemberExpression:getShaderParameter
f11033,VariableDeclarator:face
f11034,Identifier:denied
f11035,Property:platform
f11036,AssignmentExpression:colgroup
f11037,Literal:pointerup
f11038,Identifier:CountQueuingStrategy
f11039,CallExpression:transceiver
f11040,FunctionDeclaration:containerId
f11041,FunctionExpression:negative
f11042,Literal:setParameter
f11043,MemberExpression:matchMedia
f11044,ConditionalExpression:when
f11045,Property:scrollIntoViewIfNeeded
f11046,FunctionDeclaration:iso
f11047,ForInStatement:local
f11048,UnaryExpression:lines
f11049,VariableDeclarator:isContentEditable
f11050,VariableDeclarator:oldVersion
f11051,Property:createTextNode
f11052,NewExpression:VideoTrackList
f11053,WhileStatement:target
f11054,ReturnStatement:parent
f11055,SwitchCase:brightness
f11056,ArrayExpression:writer
f11057,MemberExpression:setLiveSeekableRange
f11058,BinaryExpression:mozMatchesSelector
f11059,Property:lastEventID
f11060,MethodDefinition:record
f11061,Literal:onmouseenter
f11062,FunctionExpression:highWaterMark
f11063,CallExpression:altitude
f11064,Identifier:texSubImage3D
f11065,CallExpression:error
f11066,Identifier:getNumberOfChars
f11067,ConditionalExpression:alt
f11068,FunctionDeclaration:labels
f11069,FunctionDeclaration:ctx
f11070,BinaryExpression:clear
f11071,AssignmentExpression:createTextNode
f11072,Property:requestMediaKeySystemAccess
f11073,AssignmentExpression:req
f11074,VariableDeclarator:flush
f11075,VariableDeclarator:dataTransfer
f11076,ConditionalExpression:deviceorientation
f11077,ReturnStatement:ReadableStreamDefaultController
f11078,ArrayExpression:lang
f11079,Identifier:isTypeSupported
f11080,AssignmentExpression:framesEncoded
f11081,Property:mimeTypes
f11082,CallExpression:Sensor
f11083,Identifier:counter
f11084,ArrayExpression:check
f11085,Literal:luminanceToAlpha
f11086,MethodDefinition:stop
f11087,Literal:releaseCapture
f11088,VariableDeclarator:channel
f11089,MemberExpression:QueryInterface
f11090,UnaryExpression:onevent
f11091,Literal:unwrapKey
f11092,ReturnStatement:device
f11093,MemberExpression:postalCode
f11094,SequenceExpression:ReportingObserver
f11095,LogicalExpression:parseFromString
f11096,MemberExpression:onfetch
f11097,BinaryExpression:contentRect
f11098,FunctionExpression:only
f11099,CallExpression:AnimationEvent
f11100,Property:vrdisplayconnected
f11101,ConditionalExpression:querySelectorAll
f11102,AssignmentExpression:rotationAngle
f11103,ConditionalExpression:getBoundingClientRect
f11104,AssignmentExpression:navigation
f11105,MemberExpression:scope
f11106,SwitchCase:Option
f11107,Identifier:onmouseup
f11108,BinaryExpression:XMLSerializer
f11109,UnaryExpression:maxlength
f11110,NewExpression:charCode
f11111,LogicalExpression:axis
f11112,BinaryExpression:childElementCount
f11113,BinaryExpression:IDBCursorWithValue
f11114,CallExpression:confirm
f11115,Property:runtimeStyle
f11116,UnaryExpression:paint
f11117,TemplateLiteral:resource
f11118,LogicalExpression:relatedTarget
f11119,ConditionalExpression:seeked
f11120,UnaryExpression:menu
f11121,SwitchCase:removeItem
f11122,LogicalExpression:amount
f11123,SwitchCase:button
f11124,Identifier:Sensor
f11125,LogicalExpression:append
f11126,ArrayExpression:dump
f11127,IfStatement:element
f11128,Property:mozGetUserMedia
f11129,ReturnStatement:Storage
f11130,CallExpression:datetime
f11131,AssignmentExpression:unlock
f11132,ConditionalExpression:touchend
f11133,CallExpression:detach
f11134,UpdateExpression:duration
f11135,Literal:TimeEvent
f11136,Property:searchParams
f11137,Literal:initMouseEvent
f11138,MemberExpression:Report
f11139,SwitchCase:method
f11140,Property:uniform4i
f11141,FunctionDeclaration:objectStore
f11142,ReturnStatement:upper
f11143,FunctionExpression:finished
f11144,MemberExpression:acceleration
f11145,Property:udp
f11146,Identifier:init
f11147,UnaryExpression:index
f11148,Literal:writable
f11149,BinaryExpression:removeListener
f11150,Identifier:replaceState
f11151,Identifier:false
f11152,MemberExpression:getMetadata
f11153,BinaryExpression:default
f11154,ArrayExpression:altKey
f11155,ForInStatement:result
f11156,FunctionDeclaration:pitch
f11157,Property:renderHeight
f11158,ConditionalExpression:bgcolor
f11159,MemberExpression:addEventListener
f11160,Literal:readyState
f11161,MemberExpression:getConstraints
f11162,FunctionExpression:pathLength
f11163,LogicalExpression:scoped
f11164,UnaryExpression:Infinity
f11165,SwitchCase:items
f11166,VariableDeclarator:IntersectionObserver
f11167,Literal:getReader
f11168,IfStatement:endTime
f11169,ArrowFunctionExpression:index
f11170,BinaryExpression:deprecation
f11171,CallExpression:cm
f11172,CallExpression:HTMLBaseElement
f11173,VariableDeclarator:readable
f11174,MethodDefinition:handleEvent
f11175,Identifier:SVGFEOffsetElement
f11176,Literal:beginElement
f11177,ConditionalExpression:unit
f11178,Identifier:createSVGPathSegLinetoVerticalAbs
f11179,Property:getAsDataURL
f11180,AssignmentExpression:indexedDB
f11181,VariableDeclarator:poster
f11182,SequenceExpression:timestamp
f11183,NewExpression:token
f11184,CallExpression:ErrorEvent
f11185,IfStatement:option
f11186,Literal:negotiated
f11187,AssignmentExpression:coneInnerAngle
f11188,MemberExpression:PointerEvent
f11189,Identifier:getDistributedNodes
f11190,LogicalExpression:elements
f11191,MemberExpression:integer
f11192,MemberExpression:resetTransform
f11193,ThrowStatement:pt
f11194,LogicalExpression:prepend
f11195,FunctionDeclaration:webdriver
f11196,VariableDeclarator:nomatch
f11197,VariableDeclarator:slice
f11198,ReturnStatement:miter
f11199,VariableDeclarator:DOCUMENT_FRAGMENT_NODE
f11200,LogicalExpression:timeout
f11201,ArrayExpression:preserveAspectRatio
f11202,CallExpression:animVal
f11203,SequenceExpression:_blank
f11204,TemplateElement:Element
f11205,IfStatement:language
f11206,Literal:addCue
f11207,SequenceExpression:constructor
f11208,ArrayExpression:deltaMode
f11209,SequenceExpression:InvalidStateError
f11210,Identifier:showModal
f11211,VariableDeclarator:radio
f11212,ArrayExpression:Iterator
f11213,VariableDeclarator:revoke
f11214,BinaryExpression:Uint8ClampedArray
f11215,SequenceExpression:alt
f11216,VariableDeclarator:debit
f11217,Literal:keyIdentifier
f11218,FunctionDeclaration:getState
f11219,SwitchCase:diners
f11220,Literal:midi
f11221,ConditionalExpression:offer
f11222,ReturnStatement:set
f11223,ArrayExpression:speechstart
f11224,IfStatement:matrix
f11225,Literal:platform
f11226,Literal:GestureEvent
f11227,ArrayExpression:setEndAfter
f11228,LogicalExpression:updateDisplay
f11229,ConditionalExpression:scripts
f11230,MethodDefinition:next
f11231,VariableDeclarator:persist
f11232,Literal:WEBGL_debug_shaders
f11233,CallExpression:autoCapitalize
f11234,NewExpression:m34
f11235,BinaryExpression:keyText
f11236,ArrayExpression:show
f11237,AssignmentPattern:events
f11238,Identifier:SVGAltGlyphElement
f11239,CallExpression:arithmetic
f11240,SwitchCase:touchend
f11241,CallExpression:lastEventID
f11242,ArrayExpression:terminate
f11243,MemberExpression:init
f11244,Property:UNSIGNED_INT
f11245,Property:sessionStorage
f11246,Property:TextTrackCueList
f11247,CallExpression:beginEvent
f11248,Property:tFoot
f11249,Literal:SVGScroll
f11250,Identifier:SyntaxError
f11251,MethodDefinition:href
f11252,FunctionExpression:char
f11253,Property:setParameter
f11254,ConditionalExpression:cancel
f11255,Identifier:createSVGPathSegCurvetoQuadraticSmoothAbs
f11256,CallExpression:ELEMENT_NODE
f11257,FunctionExpression:Position
f11258,ReturnStatement:origin
f11259,ArrayExpression:family
f11260,ArrayExpression:ownerElement
f11261,BinaryExpression:charIndex
f11262,ForInStatement:sign
f11263,ConditionalExpression:label
f11264,LogicalExpression:lowerBound
f11265,SwitchCase:draggable
f11266,CallExpression:PT
f11267,LogicalExpression:flags
f11268,MemberExpression:reports
f11269,LogicalExpression:vibrate
f11270,NewExpression:margin
f11271,CallExpression:imageCapture
f11272,IfStatement:background
f11273,ArrayExpression:onresize
f11274,AssignmentExpression:typeName
f11275,ArrayExpression:touchleave
f11276,LogicalExpression:rx
f11277,UnaryExpression:node
f11278,Identifier:transaction
f11279,MemberExpression:getAttribute
f11280,ArrayExpression:onopen
f11281,FunctionExpression:udp
f11282,Property:wheelDelta
f11283,ConditionalExpression:navigationStart
f11284,Identifier:cellspacing
f11285,Identifier:POST
f11286,Property:registerElement
f11287,FunctionExpression:transcript
f11288,FunctionExpression:Animation
f11289,SequenceExpression:TextTrack
f11290,UpdateExpression:axis
f11291,MemberExpression:shippingType
f11292,ReturnStatement:touches
f11293,Property:initialTime
f11294,MemberExpression:requestAnimationFrame
f11295,ArrayExpression:keytype
f11296,CallExpression:previousElementSibling
f11297,MemberExpression:onclose
f11298,BinaryExpression:anchors
f11299,CallExpression:getActiveUniformBlockName
f11300,ArrayExpression:getAttributeNode
f11301,VariableDeclarator:MediaQueryListener
f11302,LogicalExpression:HTMLScriptElement
f11303,FunctionDeclaration:PaymentAddress
f11304,ConditionalExpression:openDialog
f11305,CallExpression:renotify
f11306,ArrayExpression:onlostpointercapture
f11307,TemplateElement:icon
f11308,ArrayExpression:regions
f11309,Property:bytesSent
f11310,Property:rtx
f11311,Property:dppx
f11312,ArrayExpression:width
f11313,UnaryExpression:SVGAngle
f11314,FunctionDeclaration:duplicate
f11315,Identifier:charIndex
f11316,MemberExpression:bindVertexArray
f11317,SwitchStatement:productId
f11318,IfStatement:PerformanceObserver
f11319,Literal:sampleCoverage
f11320,MemberExpression:iso
f11321,Literal:clientX
f11322,CallExpression:getEntriesByName
f11323,UnaryExpression:accessKey
f11324,VariableDeclarator:Entity
f11325,Identifier:taintEnabled
f11326,SwitchStatement:add
f11327,Property:SVGSetElement
f11328,MethodDefinition:publicId
f11329,AssignmentExpression:multiple
f11330,Literal:fullscreenEnabled
f11331,ArrayExpression:answer
f11332,Identifier:FileReaderSync
f11333,Literal:getEntriesByType
f11334,MemberExpression:uniformMatrix2fv
f11335,ArrayExpression:tabindex
f11336,Property:uniform2fv
f11337,FunctionDeclaration:requestId
f11338,IfStatement:onstart
f11339,Identifier:buffered
f11340,Literal:webkitresourcetimingbufferfull
f11341,Identifier:gradientUnits
f11342,Literal:beforeinput
f11343,SequenceExpression:false
f11344,Identifier:HTMLPreElement
f11345,CallExpression:minValue
f11346,MethodDefinition:mul
f11347,MemberExpression:next
f11348,BinaryExpression:broadcast
f11349,MemberExpression:getAttention
f11350,AssignmentExpression:abbr
f11351,Literal:scrollByPages
f11352,CallExpression:whenDefined
f11353,AssignmentExpression:content
f11354,ArrayExpression:gain
f11355,LogicalExpression:timing
f11356,SwitchCase:addEvent
f11357,UnaryExpression:array
f11358,MemberExpression:NOTATION_NODE
f11359,VariableDeclarator:groupEnd
f11360,LogicalExpression:currency
f11361,LogicalExpression:HTMLSelectElement
f11362,MemberExpression:uniform4f
f11363,MemberExpression:checkValidity
f11364,CallExpression:never
f11365,SwitchStatement:search
f11366,BinaryExpression:controls
f11367,MemberExpression:indexedDB
f11368,MemberExpression:transitionName
f11369,ArrayExpression:sessionId
f11370,AssignmentExpression:yes
f11371,VariableDeclarator:getPreventDefault
f11372,AssignmentExpression:pan
f11373,Literal:ip
f11374,Literal:getAttributeNode
f11375,Identifier:valign
f11376,CallExpression:loginUrl
f11377,Property:iterator
f11378,CallExpression:dblclick
f11379,MemberExpression:PushEvent
f11380,CallExpression:continuous
f11381,Identifier:generateKey
f11382,Literal:as
f11383,MemberExpression:addStream
f11384,LogicalExpression:experimental
f11385,SwitchCase:seekable
f11386,MemberExpression:UNKNOWN_RULE
f11387,LogicalExpression:TypedArray
f11388,Identifier:equals
f11389,Identifier:appVersion
f11390,FunctionExpression:adData
f11391,ReturnStatement:mozMatchesSelector
f11392,ArrowFunctionExpression:scope
f11393,MemberExpression:lastRequestTimestamp
f11394,Literal:shippingaddresschange
f11395,Property:booleanValue
f11396,BinaryExpression:register
f11397,Literal:filesystem
f11398,Property:createPattern
f11399,ArrayExpression:cancelAnimationFrame
f11400,NewExpression:style
f11401,CallExpression:privacy
f11402,CallExpression:reports
f11403,FunctionDeclaration:cancel
f11404,MemberExpression:getDisplayMedia
f11405,IfStatement:normal
f11406,Identifier:createDocumentFragment
f11407,AssignmentExpression:PointerEvent
f11408,Property:IDBDatabase
f11409,Identifier:DeviceLightEvent
f11410,BinaryExpression:Gecko
f11411,MemberExpression:rootMargin
f11412,BinaryExpression:PERCENTAGE
f11413,AssignmentExpression:addElement
f11414,MethodDefinition:reserve
f11415,Literal:enqueueTask
